HOUR,TOTALLOAD,NGPRICE,WIND,PRICE
3313,61.332274095998855,2.752222222222222,0.3587825829383886,24.46227544910181
3314,59.88278687423514,2.7525,0.3282275337222019,24.12073353293414
3315,59.16280614167402,2.7527777777777778,0.287971655122129,24.751272455089836
3316,59.390406987253066,2.7530555555555556,0.2587951148377688,25.06654191616768
3317,60.36915536139493,2.7533333333333334,0.2465195497630331,28.21923652694612
3318,61.4910675343813,2.7536111111111112,0.2324838224571636,31.0303892215569
3319,64.6398387612931,2.753888888888889,0.2249248086037185,36.36369760479042
3320,68.50664857620804,2.754166666666667,0.2033300674444039,40.96137724550898
3321,71.63165165305328,2.7544444444444447,0.1957254830477579,45.58532934131737
3322,74.19417267268122,2.7547222222222225,0.1882576102807145,48.65920658682634
3323,76.15842068538073,2.755,0.1897557418884433,51.05
3324,77.76013504725945,2.7552777777777777,0.1930937841779074,55.27986526946107
3325,78.82822207106786,2.7555555555555555,0.2036775428363106,64.44895209580838
3326,79.81806841411237,2.755833333333334,0.2219912048851622,71.70014970059879
3327,80.19364217839379,2.756111111111111,0.2302565621582209,76.71818862275448
3328,80.3627937210854,2.756388888888889,0.2435517681370761,81.00059880239519
3329,79.81298184503198,2.756666666666667,0.2554798578199052,70.85943113772454
3330,78.44099543943865,2.7569444444444446,0.2688206343419613,57.43420658682634
3331,76.70037150012809,2.7572222222222225,0.2843089227123587,50.52455089820359
3332,76.37779053735696,2.7575000000000003,0.3122037914691943,51.54917664670658
3333,74.34769457583491,2.757777777777778,0.3363220014582574,40.77747005988024
3334,70.08607451720725,2.7580555555555555,0.3583952333211812,36.67896706586827
3335,65.7774730568916,2.7583333333333333,0.3680390995260663,31.76601796407186
3336,62.574969163876005,2.758611111111111,0.4123051859278162,27.483607784431147
3337,60.29914567423388,2.758888888888889,0.4073835672621217,25.591991017964084
3338,58.74792707086231,2.7591666666666668,0.4089956252278527,23.306287425149712
3339,57.83299201791085,2.7594444444444446,0.407036091870215,23.64782934131737
3340,57.58097564074591,2.7597222222222224,0.4049569358366751,23.069835329341327
3341,57.70240591715602,2.76,0.3964295479402114,24.173278443113787
3342,58.21947878494655,2.7602777777777776,0.3799785818446956,25.6182634730539
3343,60.98111586330333,2.760555555555555,0.3646554866934013,32.37028443113773
3344,64.75840206240336,2.7608333333333333,0.3487057965730951,37.67732035928144
3345,67.80248244933324,2.761111111111111,0.340206890266132,40.96137724550898
3346,70.40773064923648,2.761388888888889,0.3272135891359825,45.138697604790416
3347,72.64794815531586,2.7616666666666667,0.3130981133795114,47.47694610778443
3348,74.43768060702077,2.7619444444444445,0.2934856908494349,52.88907185628743
3349,75.69406316987791,2.7622222222222224,0.2816316532993073,60.82335329341318
3350,76.50421489977327,2.7624999999999997,0.2691111465548669,67.52282934131736
3351,77.26350093886471,2.7627777777777776,0.2562431644185198,75.24693113772454
3352,77.97617550856489,2.7630555555555554,0.2408631060882245,80.39633233532933
3353,78.36414200478762,2.763333333333333,0.2307407491797302,73.17140718562874
3354,77.59551517520309,2.763611111111111,0.2170240156762668,64.39640718562873
3355,76.6766033500615,2.763888888888889,0.2052725118483412,59.168188622754485
3356,76.51207596107933,2.7641666666666667,0.20052178271965,59.11564371257485
3357,74.25733861235229,2.7644444444444445,0.1881721655122128,48.31766467065869
3358,69.54754557620488,2.7647222222222223,0.1835296664236237,42.64281437125749
3359,65.27381023485849,2.7649999999999997,0.1716528436018957,38.46549401197605
3360,62.42912335588,2.7652777777777775,0.1390699052132701,33.1059131736527
3361,60.348161703554034,2.7655555555555553,0.1349229857819905,31.60838323353294
3362,59.37699694149568,2.765833333333333,0.1302292198323003,30.583757485029945
3363,59.4907511227481,2.766111111111111,0.1203518045935107,31.52956586826348
3364,61.07711329431148,2.766388888888889,0.1083667517316806,34.78735029940121
3365,64.64991941637969,2.7666666666666666,0.0986203518045935,43.24708083832336
3366,68.60671526248052,2.7669444444444444,0.0856897101713452,47.687125748503
3367,72.00195388210592,2.7672222222222222,0.0769230769230769,49.44738023952096
3368,74.90037342718819,2.7675,0.0696090047393364,56.25194610778442
3369,77.10221045747915,2.767777777777778,0.0690564619030258,62.16324850299401
3370,79.298128571022,2.7680555555555557,0.0692615293474298,68.33727544910178
3371,81.0174814032691,2.7683333333333335,0.0711185289828654,74.11721556886226
3372,82.53226167541023,2.768611111111111,0.0717793018592781,79.713248502994
3373,83.74591705799205,2.7688888888888887,0.0736533904484141,87.93652694610776
3374,84.25734845825704,2.7691666666666666,0.0745363197229311,95.89708083832332
3375,84.18373193120263,2.7694444444444444,0.0726850164053955,98.9446856287425
3376,83.98896257696066,2.769722222222222,0.0694381152023332,98.5505988023952
3377,83.50388885283952,2.77,0.0704634524243529,86.04491017964071
3378,82.51700196816904,2.7695833333333333,0.0697286274152387,73.72312874251497
3379,81.04892564849337,2.7691666666666666,0.0722008293838862,69.09917664670658
3380,80.41116236888624,2.76875,0.0796573095151294,67.23383233532934
3381,77.28791647045058,2.7683333333333335,0.0923771873860736,53.2568862275449
3382,72.33535536455716,2.767916666666667,0.1024824553408676,44.53443113772456
3383,67.83614628833803,2.7675,0.1074781261392635,38.412949101796414
3384,64.69588350425161,2.7670833333333333,0.0882188753189937,35.49670658682636
3385,62.42505410061569,2.7666666666666666,0.0855928727670433,32.44910179640719
3386,61.20954905655008,2.76625,0.0796288279256288,31.39820359281437
3387,60.98241062634197,2.765833333333333,0.0719046208530805,31.52956586826348
3388,62.45141177675955,2.7654166666666664,0.062972794385709,33.342365269461084
3389,65.87060351259989,2.7649999999999997,0.0559207528253736,41.145284431137725
3390,69.98489803404453,2.7645833333333334,0.049637714181553,47.13540419161677
3391,73.33648464265274,2.7641666666666667,0.0428306142909223,50.7872754491018
3392,75.99546550865975,2.76375,0.037555823915421,55.01714071856287
3393,78.4942656901715,2.763333333333333,0.0335797940211447,60.79708083832335
3394,81.0569716759478,2.7629166666666665,0.0344456343419613,69.04663173652693
3395,83.5551244759402,2.7624999999999997,0.0369861921254101,75.22065868263473
3396,85.44122429095002,2.762083333333333,0.0433831571272329,81.55232035928142
3397,87.06531955678248,2.7616666666666667,0.0504750729128691,89.09251497005988
3398,88.0394437772149,2.76125,0.055630240612468,97.92005988023952
3399,88.53515305486778,2.7608333333333333,0.0619759387531899,102.51773952095807
3400,88.52294528907483,2.7604166666666665,0.0683842963908129,101.33547904191616
3401,87.7016955902768,2.76,0.081878873496172,86.2813622754491
3402,86.15917039587899,2.7654166666666664,0.0982045205978855,73.82821856287424
3403,84.39320609424064,2.770833333333333,0.1044590776522056,67.39146706586826
3404,83.69856572400731,2.7762499999999997,0.1326843328472475,62.82005988023951
3405,80.74280667292788,2.7816666666666663,0.1584089044841414,50.52455089820359
3406,75.0528780165258,2.787083333333334,0.1822138169886985,42.16991017964072
3407,69.72622287553797,2.7925,0.2054263124316442,36.784056886227546
3408,65.99601056120012,2.7979166666666666,0.2499943036820999,31.949925149700604
3409,63.51293250230052,2.8033333333333332,0.2608913598250091,29.37522455089821
3410,61.93017717063052,2.80875,0.2605097065257017,26.35389221556888
3411,61.66687785841453,2.8141666666666665,0.266929456799125,27.95651197604791
3412,62.83410673775349,2.819583333333333,0.2704839591687932,29.55913173652695
3413,66.184860998694,2.825,0.2570520415603354,36.88914670658683
3414,70.10595837815787,2.830416666666667,0.240264992708713,43.24708083832336
3415,73.71067116082129,2.8358333333333334,0.2159018410499452,46.29468562874251
3416,76.76325999057657,2.84125,0.1950419248997447,50.97118263473054
3417,79.78884376266866,2.8466666666666667,0.1933102442581115,57.90711077844312
3418,82.97618043151726,2.8520833333333333,0.2010344513306598,63.634505988023946
3419,85.61333529201569,2.8575,0.2112479493255559,68.54745508982036
3420,87.9077478795698,2.8629166666666666,0.2238311155668975,77.375
3421,89.98917194726674,2.868333333333333,0.2374168337586583,86.88562874251495
3422,91.22696541221188,2.87375,0.2545798395916879,97.21070359281435
